predicate,argument,role_type,reasons 1,reasons 2,reasons 3
raise,bank,ARG0,"The ARG0 of 'raise' typically refers to the agent or entity responsible for raising or increasing something. This could be a person, group, organization, or system that initiates or causes the raising action.","The argument 'bank' can be an institution that raises funds or capital, possibly through investments or by offering financial services. It can also refer to an entity involved in raising interest rates or financial resources.","The argument 'bank' fits well as PropBank ARG0 for the predicate 'raise' when the context involves financial activities, such as raising capital, funds, or interest rates. In such contexts, 'bank' serves as the agent responsible for the action of raising."
raise,bank,ARG1,"The PropBank ARG1 role for the predicate 'raise' typically refers to the entity that is being raised or increased. This can include physical objects, amounts, or abstract concepts depending on the context of the sentence.","The argument 'bank' can refer to a financial institution. In contexts where 'raise' is used, it could imply raising capital, funds, or financial resources for or within the bank. It could also metaphorically refer to raising the profile or status of the bank. The relevance of these properties depends on the specific context in which 'raise' and 'bank' are used together.","The argument 'bank' fits the PropBank ARG1 role for the predicate 'raise' when interpreted as the entity for which funds, capital, or financial resources are being increased. The fit is context-dependent, particularly suitable in financial or fundraising contexts."
raise,congress,ARG0,"The PropBank ARG0 role for the predicate 'raise' typically refers to the agent or causer of the raising action. This could be a person, group, or an entity responsible for raising something or someone.","The argument 'congress' can serve as an agent or causer in the context of raising something, such as funds, taxes, or awareness, indicating it is an entity capable of initiating or carrying out the action of raising.","The argument 'congress' fits well into the PropBank ARG0 role for the predicate 'raise' as it can act as the agent or causer of the action, such as raising funds, taxes, or awareness."
raise,congress,ARG1,The entity that raises or increases something,"The argument 'congress' can act as an agent that initiates or performs the action of raising, typically in contexts like raising funds, taxes, or legislation.","The argument 'congress' fits well as PropBank ARG1 for the predicate 'raise' when 'congress' is understood as the agent performing the action of raising, such as in raising funds, taxes, or legislation. This aligns with the typical role of ARG1 as the agent or causer of the action."
raise,country,ARG0,"The PropBank ARG0 role for the predicate 'raise' typically refers to the agent or causer of the raising action. This could be a person, group, or an entity responsible for raising something or someone.","The argument 'country' can be an entity that is being raised in terms of economic development, standards of living, or awareness about an issue. It can also be the entity responsible for raising something else, depending on the context.","The argument 'country' fits the PropBank ARG0 role for the predicate 'raise' when it is understood as the agent responsible for raising something, such as funds, awareness, or standards. However, if 'country' is the entity being raised/improved, it would not fit the ARG0 role but rather a different role, typically ARG1, indicating the entity that is affected by the action."
raise,country,ARG1,The entity that raises or increases something,"The argument 'country' can be an entity that is being raised in terms of economic development, standards of living, or international profile, or it can be the agent that raises funds, awareness, or support for a cause.","The fit of 'country' as ARG1 for the predicate 'raise' depends on context. If 'country' is the agent raising something (like funds or awareness), it fits well as ARG1, typically the entity performing the action. If 'country' is being raised in terms of development or profile, it might not fit the typical ARG1 role, as it is more likely to be the entity being affected or increased, which would usually be ARG2. Therefore, the semantic fit can vary from good to poor based on the specific action described by 'raise'."
raise,dividend,ARG0,"The PropBank ARG0 role for the predicate 'raise' typically refers to the agent or entity that is performing the action of raising something. This could be a person, group, organization, or sometimes an impersonal agent, depending on the context.","The argument 'dividend' refers to the entity that is being increased or elevated in amount or value. It specifically relates to a financial context, indicating a portion of a company's earnings that is distributed to shareholders. As an argument of 'raise', it implies that the action is focused on increasing the amount of this financial distribution.","The argument 'dividend' does not fit the PropBank ARG0 role for the predicate 'raise' because ARG0 is typically the agent performing the action, whereas 'dividend' is the entity being acted upon, making it more suitable for an ARG1 role."
raise,dividend,ARG1,The entity that raises or increases something,"The argument 'dividend' refers to the portion of a company's earnings that is paid out to shareholders. In the context of the predicate 'raise', it implies that the amount of this payment is being increased.","The argument 'dividend' fits well as the PropBank ARG1 for the predicate 'raise', as it is the entity that is being increased."
raise,firm,ARG0,"The PropBank ARG0 role for the predicate 'raise' typically refers to the agent or causer of the raising action. This could be a person, group, or entity that initiates or is responsible for the action of raising something or someone.","The argument 'firm' can be an entity (such as a company or organization) capable of performing actions, such as raising funds, prices, or salaries. It implies an agentive role, capable of initiating or causing an increase or uplift in something.","The argument 'firm' fits well with the PropBank ARG0 role for the predicate 'raise', as it can act as the agent or entity responsible for the action of raising, such as raising funds, prices, or awareness."
raise,firm,ARG1,The entity that raises or increases something,"The argument 'firm' can be an entity that is capable of raising or increasing something, such as funds, prices, or awareness, depending on the context. It can act as an agent or cause in the action of raising.","The argument 'firm' fits well as PropBank ARG1 for the predicate 'raise' when the firm is the agent or entity responsible for the action of raising something, such as capital, prices, or standards."
raise,government,ARG0,"The ARG0 of 'raise' typically refers to the agent or entity that is causing something to increase, grow, or become higher or more. This can be a person, group, organization, or sometimes an external force, depending on the context of the sentence.","The argument 'government' can act as an agent or entity responsible for raising something, such as funds, awareness, or standards. It implies an organized body with the authority or power to effect change or mobilize resources.","The argument 'government' fits well with the PropBank ARG0 role for the predicate 'raise', as it can act as the agent responsible for initiating or causing the action of raising something, such as funds, standards, or awareness."
raise,government,ARG1,"The PropBank ARG1 role for the predicate 'raise' typically refers to the entity that is being raised or increased. This can include physical objects being lifted, amounts or levels being increased, or even raising children or animals.","The argument 'government' can be relevant to the predicate 'raise' in contexts where the discussion involves increasing funding, support, or awareness towards government-related initiatives, policies, or structures. It may also apply to efforts aimed at enhancing the government's role, status, or effectiveness in a given area.","The argument 'government' fits the PropBank ARG1 role for the predicate 'raise' in contexts where the action of raising pertains to aspects like funding, support, awareness, role, status, or effectiveness of the government. The fit is context-dependent and assumes a metaphorical or abstract raising action rather than a physical one."
raise,price,ARG0,"The ARG0 of 'raise' typically refers to the agent or causer of the action, often a person or an organization responsible for raising something or someone.","The argument 'price' serves as the entity being increased or elevated in value, typically in a financial or quantitative context.","The argument 'price' does not fit the PropBank ARG0 role for the predicate 'raise', as ARG0 requires an agent or causer of the action, whereas 'price' is more appropriately the entity that is being increased or elevated, fitting a role like ARG1."
raise,price,ARG1,"The PropBank ARG1 role for the predicate 'raise' typically refers to the entity that is being raised or increased. This can include physical objects, amounts, or abstract concepts depending on the context of the sentence.","The argument 'price' has the property of being an amount or value that can be increased, fitting the typical role of something that can be raised in a financial or economic context.","The argument 'price' fits well with the PropBank ARG1 role for the predicate 'raise', as it is an entity that can be increased or elevated, aligning with the action described by the predicate."
raise,question,ARG0,"The ARG0 of 'raise' typically refers to the agent or causer of the action, often a person or an organization responsible for raising something or someone.","The argument 'question' serves as the entity that is being raised, typically fitting the role of ARG1 in PropBank, which is the thing or entity that is increased, elevated, or brought up in discussion by the action of raising.","The argument 'question' does not fit the PropBank ARG0 role for the predicate 'raise', as ARG0 refers to the agent or causer of the action, not the entity that is being raised or brought up."
raise,question,ARG1,The entity that raises or increases something,The argument 'question' serves as the entity being brought up or introduced for consideration or discussion.,"The argument 'question' fits well as PropBank ARG1 for the predicate 'raise', as it is the entity being brought up or introduced for consideration, aligning with the expected role of the entity that is raised or increased."
raise,rate,ARG0,"The ARG0 of 'raise' typically refers to the agent or causer of the action, often a person or an organization responsible for raising something or someone.","The argument 'rate' functions as the thing being increased or elevated in value, quantity, or level, typically in financial or numerical contexts.","The argument 'rate' does not fit the PropBank ARG0 role for the predicate 'raise', as ARG0 is typically the agent or causer of the action, and 'rate' is more appropriately categorized as what is being raised, fitting better as an ARG1 (the entity that is increased or elevated)."
raise,rate,ARG1,The entity that raises or increases something,"The argument 'rate' can be the entity that is being increased or elevated in value, amount, or level.","The argument 'rate' fits well as PropBank ARG1 for the predicate 'raise', as it can be the entity that is being increased or elevated, aligning with the expected properties of ARG1 as the thing that is raised."
raise,stake,ARG0,The ARG0 of 'raise' typically refers to the agent or causer who raises or increases something.,"The argument 'stake' can serve as the entity being increased or elevated in context, such as in financial, betting, or risk-related scenarios.","The argument 'stake' does not fit the PropBank ARG0 role for the predicate 'raise', as ARG0 should be the agent or causer of the action, not the entity being increased or elevated."
raise,stake,ARG1,The entity that raises or increases something,"The argument 'stake' can be an entity that is increased in quantity or level, or it can refer to something that is risked or invested, often in the context of a challenge or competition.","The argument 'stake' fits well with the PropBank ARG1 role for the predicate 'raise', as it can be the entity that is being increased in quantity or level, aligning with the expected properties of ARG1 in scenarios where 'raise' is used to indicate elevating or amplifying something."
resent,contribution,ARG0,The ARG0 of 'resent' typically refers to the experiencer or the entity that feels resentment or bitterness towards someone or something.,"The argument 'contribution' does not inherently possess properties relevant to the typical ARG0 role of 'resent', as it does not denote an experiencer. Instead, 'contribution' could be more relevant as an ARG1, representing the thing that is resented, if there is a context where a contribution causes resentment.","The argument 'contribution' does not fit the PropBank ARG0 role for the predicate 'resent', as ARG0 is expected to be the experiencer of resentment, which 'contribution' cannot be."
resent,contribution,ARG1,The experiencer of the feeling,"The argument 'contribution' can be the entity that is the cause of the feeling, potentially fitting as an ARG2 (the thing resented), but it does not inherently possess properties of an experiencer (ARG1), which is typically a person or sentient being capable of feeling resentment.","Poorly, as ARG1 typically denotes the experiencer of resentment, which should be a sentient entity capable of feeling, not an inanimate entity like a 'contribution'."
resent,cost,ARG0,The ARG0 of 'resent' typically refers to the experiencer or the entity that feels resentment or bitterness towards someone or something.,"The argument 'cost' can be relevant as the cause or reason for the resentment, typically fitting a role more aligned with ARG1, which is the entity or event that is resented, rather than ARG0, which is the experiencer of resentment.","The argument 'cost' does not fit the PropBank ARG0 role for the predicate 'resent', as ARG0 is expected to be the experiencer of resentment, not the cause or reason for it."
resent,cost,ARG1,The experiencer of the feeling,"The argument 'cost' can be considered as the stimulus of the resentment, indicating what is being resented.","The argument 'cost' does not typically fit the PropBank ARG1 role for the predicate 'resent', as ARG1 is usually the experiencer of the feeling, not the stimulus. However, if 'cost' is personified or in a context where 'cost' is causing the feeling indirectly to a person, it might be considered relevant but not a direct fit."
resent,firm,ARG0,The ARG0 of 'resent' typically refers to the experiencer or the entity that feels resentment or bitterness towards someone or something.,"The argument 'firm' could potentially be an experiencer of resentment if personified, typically in metaphorical or figurative contexts. However, without personification, a firm as a business entity does not possess the emotional capacity to resent, indicating a low semantic fit unless contextually justified.","The argument 'firm' fits poorly as the PropBank ARG0 for the predicate 'resent' because ARG0 should be capable of experiencing resentment, which a firm, as a non-sentient entity, typically cannot do without personification."
resent,firm,ARG1,The experiencer of the feeling,"The argument 'firm' can be an entity that is the target of the resentment, indicating that it is something or someone causing the feeling of resentment.","Poorly, as ARG1 for 'resent' typically refers to the experiencer of the feeling, not the entity causing the feeling."
resent,group,ARG0,The ARG0 of 'resent' typically refers to the experiencer or the entity that feels resentment or bitterness towards someone or something.,"The argument 'group' can serve as the experiencer of resentment, indicating a collective entity that feels bitterness or displeasure towards someone or something.","The argument 'group' fits well as the PropBank ARG0 for the predicate 'resent', as it can act as the experiencer of resentment, aligning with the role's requirement for an entity that feels bitterness or displeasure."
resent,group,ARG1,The experiencer of the feeling,"The argument 'group' can be an experiencer of the feeling, indicating a collective entity capable of experiencing resentment.","The argument 'group' fits well as PropBank ARG1 for the predicate 'resent', as it can collectively experience the feeling of resentment, aligning with the role of experiencer."
resent,individual,ARG0,The ARG0 of 'resent' typically refers to the experiencer or the entity that feels resentment or bitterness towards someone or something.,"The argument 'individual' has the property of being capable of experiencing emotions, specifically resentment or bitterness, making it a suitable candidate for the experiencer role (ARG0) in the context of the predicate 'resent'.","The argument 'individual' fits well into the PropBank ARG0 role for the predicate 'resent', as it possesses the necessary property of being capable of experiencing emotions, specifically resentment or bitterness, which is required for the experiencer role."
resent,individual,ARG1,The experiencer of the feeling,"The argument 'individual' has the property of being capable of experiencing emotions, specifically negative feelings or bitterness towards someone or something, as required by the predicate 'resent'.","The argument 'individual' fits well into the PropBank ARG1 role for the predicate 'resent' as it aligns with the requirement of being the experiencer of the feeling, which is a core characteristic of ARG1 in this context."
resent,intrusion,ARG0,The ARG0 of 'resent' typically refers to the experiencer or the entity that feels resentment or bitterness towards someone or something.,"The argument 'intrusion' refers to the stimulus or cause of the resentment, typically fitting the role of what is being resented.","Poorly, as 'intrusion' fits better as an ARG1 (the thing resented) rather than ARG0 (the experiencer of resentment)."
resent,intrusion,ARG1,The ARG1 of 'resent' typically refers to the entity that feels resentment or bitterness. This entity is usually a person or a group of people who harbor negative feelings due to perceived wrongs or injustices.,"The argument 'intrusion' refers to the action or event that causes the feeling of resentment. It embodies the cause or reason for the resentment, typically being an unwelcome or undesired interference or disturbance.","The argument 'intrusion' does not fit the PropBank ARG1 role for the predicate 'resent', as ARG1 should be the entity that feels resentment, not the cause of the resentment."
resent,presence,ARG0,experiencer of the feeling,stimulus of the feeling,Poorly
resent,presence,ARG1,"The PropBank ARG1 role for the predicate 'resent' should typically be the entity that feels resentment or bitterness, usually a person or an organization capable of feeling such emotions.","The argument 'presence' refers to the state or fact of existing, occurring, or being present in a place or thing. It lacks agency and emotion, which are typically required for the ARG1 role of 'resent', indicating a poor semantic fit for this role without additional context specifying an entity that feels resentment towards the presence.","Poorly, as 'presence' lacks agency and emotion, which are necessary properties for the ARG1 role of 'resent', typically an entity that feels resentment."
resent,product,ARG0,The PropBank ARG0 role for the predicate 'resent' should have the properties of being the experiencer or the entity that feels resentment or bitterness towards something or someone.,"The argument 'product' does not inherently possess properties relevant to the typical ARG0 role of 'resent', as it is an inanimate object and cannot experience emotions. However, it could be relevant as the target of resentment in an ARG1 role, where ARG1 represents the entity that is being resented.","The argument 'product' does not fit the PropBank ARG0 role for the predicate 'resent', as ARG0 is typically the experiencer of resentment, and a 'product' cannot experience emotions."
resent,product,ARG1,"The experiencer of the feeling, typically the person who feels resentment","The argument 'product' does not inherently possess properties relevant to the typical ARG1 role of 'resent', as it is not capable of experiencing feelings or emotions. However, it could be contextually relevant if it is part of a larger entity (e.g., a company) that is personified as feeling resentment.","Poorly, as 'product' does not naturally fit the typical experiencer role required by 'resent', which usually involves a sentient being capable of feeling resentment."
resent,transfer,ARG0,experiencer of the feeling,not applicable as an experiencer,"Poor fit, as ARG0 should be an experiencer, which 'transfer' cannot fulfill."
resent,transfer,ARG1,"The PropBank ARG1 role for the predicate 'resent' typically refers to the experiencer, the entity that feels resentment or bitterness towards someone or something.",The argument 'transfer' does not inherently possess properties of an experiencer or an entity capable of feeling resentment. It is more likely to be an event or action that could be the cause of resentment if related to the context in which it affects an experiencer.,"The argument 'transfer' does not fit the PropBank ARG1 role for the predicate 'resent', as ARG1 should be the experiencer of resentment, which requires the capacity to feel emotions, a property 'transfer' lacks."
resent,viewer,ARG0,The ARG0 of 'resent' typically refers to the experiencer or the entity that feels resentment or bitterness towards someone or something.,"The argument 'viewer' has the property of being an experiencer, capable of feeling resentment or bitterness towards someone or something.","The argument 'viewer' fits well into the PropBank ARG0 role for the predicate 'resent' as it can act as the experiencer of resentment or bitterness, aligning with the expected properties of ARG0 for this predicate."
resent,viewer,ARG1,"The ARG1 of 'resent' typically refers to the entity that feels resentment or bitterness, usually a person or a group of people capable of experiencing such emotions.","The argument 'viewer' has the property of being capable of experiencing emotions, specifically resentment or bitterness, which aligns with the requirements for ARG1 of the predicate 'resent'. This makes 'viewer' a semantically fitting argument for the role, as it can refer to a person or group of people watching something or someone, and thus capable of feeling resentment.","The argument 'viewer' fits well into the PropBank ARG1 role for the predicate 'resent', as it possesses the necessary property of being capable of experiencing emotions, specifically resentment. This makes it a semantically appropriate entity to fill the role of the experiencer of resentment."
resent,wife,ARG0,The ARG0 of 'resent' typically refers to the experiencer or the entity that feels resentment or bitterness towards someone or something.,"The argument 'wife' can serve as the experiencer of resentment, indicating the person who feels resentment or bitterness, typically towards another entity or situation.","The argument 'wife' fits well as the PropBank ARG0 role for the predicate 'resent', as it can represent the experiencer of resentment or bitterness."
resent,wife,ARG1,"The PropBank ARG1 role for the predicate 'resent' typically refers to the experiencer of the resentment, usually the person who feels resentment or bitterness towards someone or something.","The argument 'wife' can serve as the experiencer of resentment, indicating the person who feels resentment or bitterness, which aligns with the typical role of ARG1 in the context of the predicate 'resent'.","The argument 'wife' fits well as the PropBank ARG1 role for the predicate 'resent', as it appropriately represents the experiencer of resentment."
resent,woman,ARG0,experiencer of the feeling,"The argument 'woman' can serve as the experiencer of the feeling, fitting the role of ARG0 in the context of the predicate 'resent'.","The argument 'woman' fits well as the PropBank ARG0 role for the predicate 'resent', as it can effectively represent the experiencer of the feeling."
resent,woman,ARG1,The experiencer of the feeling,"The argument 'woman' can act as the experiencer of the feeling, capable of having emotions or feelings of resentment.","The argument 'woman' fits well as the PropBank ARG1 role for the predicate 'resent', as ARG1 typically represents the experiencer of the feeling, which aligns with the capacity of 'woman' to experience emotions or feelings of resentment."
see,analyst,ARG0,"The PropBank ARG0 role for the predicate 'see' should have the properties of being the seer or the perceiver, essentially the entity that is doing the seeing.","The argument 'analyst' has the properties of being capable of perception, specifically in the context of observing, examining, or analyzing information or data. As an entity, an analyst is assumed to have the cognitive ability to see and interpret visual information.","The argument 'analyst' fits well with the PropBank ARG0 role for the predicate 'see', as it embodies the properties of being the seer or perceiver, capable of observing, examining, or analyzing visual information or data."
see,analyst,ARG1,The PropBank ARG1 role for the predicate 'see' typically refers to the experiencer or the entity that perceives or witnesses something.,The argument 'analyst' has the property of being an agent or experiencer capable of perception or observation.,"The argument 'analyst' fits well with the PropBank ARG1 role for the predicate 'see', as it embodies the characteristics of an experiencer or observer, which is consistent with the expected properties of ARG1 for this predicate."
see,drop,ARG0,"The PropBank ARG0 role for the predicate 'see' should have the properties of being the seer or the perceiver, essentially the entity that is doing the seeing.","The argument 'drop' does not inherently possess properties relevant to the ARG0 or ARG1 roles typically associated with the predicate 'see', as it does not naturally fit the role of a seer or a thing being seen without additional context.","The argument 'drop' does not fit the PropBank ARG0 role for the predicate 'see', as ARG0 should be an agent capable of perception, which 'drop' does not inherently represent without further context."
see,drop,ARG1,The PropBank ARG1 role for the predicate 'see' typically refers to the experiencer or the entity that perceives or witnesses something.,The argument 'drop' can refer to an event or action being perceived. It implies a dynamic occurrence that can be visually observed.,"The argument 'drop' does not directly fit the typical PropBank ARG1 role for the predicate 'see', as ARG1 usually refers to the experiencer or observer, not the event or action being observed. However, if 'drop' is part of a larger argument structure where it is something that is being seen by an experiencer, it could indirectly be related to the ARG1 role through its involvement in the event being perceived."
see,effect,ARG0,"The PropBank ARG0 role for the predicate 'see' should have the properties of being the seer or the perceiver, essentially the entity that is doing the seeing.",The argument 'effect' can be understood as the result or outcome that is being perceived or noticed. It implies that there is a change or result that is visible or observable to the seer.,"The argument 'effect' does not fit the PropBank ARG0 role for the predicate 'see', as ARG0 should be the seer or perceiver, and 'effect' is typically the outcome or result, not an entity capable of perception."
see,effect,ARG1,The PropBank ARG1 role for the predicate 'see' typically refers to the experiencer or the entity that perceives or notices something through sight.,"The argument 'effect' when related to the predicate 'see' can be understood as the entity that is perceived or noticed, potentially as a result or outcome that becomes visible or observable to the experiencer.","The argument 'effect' fits the PropBank ARG1 role for the predicate 'see' as an entity that is perceived or noticed, aligning with the role's requirement for an experiencer or entity that perceives something through sight. However, 'effect' as an abstract concept might not be the typical direct experiencer of sight, suggesting a metaphorical or less direct interpretation of 'see'."
see,executive,ARG0,"The PropBank ARG0 role for the predicate 'see' should have the properties of being the seer or the perceiver, essentially the entity that is doing the seeing.","The argument 'executive' has the properties of being an animate, sentient being, capable of perception and intentionality, which aligns with the requirements for an entity to fulfill the role of a seer or perceiver in the context of the predicate 'see'.","The argument 'executive' fits well into the PropBank ARG0 role for the predicate 'see', as it possesses the necessary properties of being an animate, sentient being capable of perception, which are essential for fulfilling the role of the seer or perceiver."
see,executive,ARG1,The PropBank ARG1 role for the predicate 'see' typically refers to the experiencer or the entity that perceives or notices something through sight.,"The argument 'executive' has the property of being an animate entity, capable of experiencing or perceiving through sight.","The argument 'executive' fits well with the PropBank ARG1 role for the predicate 'see', as it is an animate entity capable of perceiving through sight, aligning with the expected properties of an experiencer in this context."
see,face,ARG0,"The PropBank ARG0 role for the predicate 'see' should have the properties of being the seer or the perceiver, essentially the entity that is doing the seeing.",The argument 'face' has the properties of being a visible object or part of an entity that can be perceived visually.,"The argument 'face' does not fit the PropBank ARG0 role for the predicate 'see', as ARG0 should be the seer or perceiver, not the object being seen."
see,face,ARG1,The PropBank ARG1 role for the predicate 'see' typically refers to the experiencer or the entity that perceives or notices something through sight.,"The argument 'face' can be perceived visually, making it a suitable object of perception for the predicate 'see'. It is a tangible, physical object that can be observed directly.","The argument 'face' does not fit the PropBank ARG1 role for the predicate 'see' as described. ARG1 typically refers to the experiencer of the action, not the object being perceived. In this context, 'face' would more appropriately fit a role describing the entity that is seen, not the one doing the seeing."
see,friend,ARG0,"The PropBank ARG0 role for the predicate 'see' should have the properties of being the seer or the perceiver, essentially the entity that is doing the seeing or perceiving.","The argument 'friend' has the properties of being an entity that can be perceived or observed, potentially serving as the object of perception in the context of the predicate 'see'.","The argument 'friend' does not fit the PropBank ARG0 role for the predicate 'see' because ARG0 should be the seer or perceiver, whereas 'friend' is more appropriately suited to be the entity that is being seen, which would typically be categorized under ARG1 or a similar role indicating the entity that is perceived."
see,friend,ARG1,The PropBank ARG1 role for the predicate 'see' typically refers to the experiencer or the entity that perceives or becomes aware of something through visual observation.,"The argument 'friend' has the property of being an animate entity, capable of being visually perceived, which aligns with the typical requirements for the experiencer or observer in the context of the predicate 'see'.","The argument 'friend' fits well with the PropBank ARG1 role for the predicate 'see', as it possesses the necessary properties of being an animate entity that can be visually perceived, aligning with the role of an experiencer or observer."
see,investor,ARG0,"The PropBank ARG0 role for the predicate 'see' should have the properties of being the seer or the perceiver, essentially the entity that is doing the seeing.","The argument 'investor' has the properties of being an animate entity, capable of perception or observation, and potentially acting upon the information seen.","The argument 'investor' fits well with the PropBank ARG0 role for the predicate 'see', as it is an animate entity capable of perception, aligning with the requirement for ARG0 to be the seer or perceiver."
see,investor,ARG1,"The PropBank ARG1 role for the predicate 'see' typically refers to the entity that perceives or experiences the act of seeing, usually the subject or experiencer of the verb.","The argument 'investor' has the property of being an animate entity, capable of perceiving or experiencing the act of seeing, fitting the role of an experiencer or subject in the context of the predicate 'see'.","The argument 'investor' fits well into the PropBank ARG1 role for the predicate 'see', as it possesses the necessary properties of being an animate entity capable of perception, aligning with the role of an experiencer or subject in the context of seeing."
see,movement,ARG0,"The PropBank ARG0 role for the predicate 'see' should have the properties of being the seer or the perceiver, essentially the entity that is doing the seeing.","The argument 'movement' has the properties of being an event or an occurrence that can be perceived visually. It is something that can be seen or noticed by the seer, making it a suitable object of perception for the predicate 'see'.","The argument 'movement' does not fit the PropBank ARG0 role for the predicate 'see' because ARG0 is designated for the agent or experiencer of the action, which should be an entity capable of perceiving or seeing, not the object or event that is being perceived."
see,movement,ARG1,The PropBank ARG1 role for the predicate 'see' typically refers to the entity that perceives or experiences the act of seeing. This is usually the subject or the seer in a sentence.,"The argument 'movement' when associated with the predicate 'see' refers to the entity or phenomenon that is being perceived visually. It implies that the act of seeing is focused on noticing or observing a change in position or location of something, suggesting that 'movement' is the object or event that is visually detected.","The argument 'movement' does not fit the PropBank ARG1 role for the predicate 'see' because ARG1 typically refers to the entity that perceives or experiences the act of seeing, which would be the observer or the seer, not the entity or phenomenon being observed, such as 'movement'."
see,name,ARG0,"The PropBank ARG0 role for the predicate 'see' should have the properties of being the seer or the perceiver, essentially the entity that is doing the seeing.","The argument 'name' typically refers to a word or set of words by which a person, place, or thing is known, addressed, or referred to. It does not inherently possess properties relevant to the act of seeing, as it is not an entity capable of perception nor an object that can be seen in the literal sense of visual perception.","The argument 'name' does not fit the PropBank ARG0 role for the predicate 'see', as ARG0 requires an entity capable of perception, and 'name' does not possess the properties of being a perceiver."
see,name,ARG1,The PropBank ARG1 role for the predicate 'see' typically refers to the experiencer or the entity that perceives or witnesses something.,"The argument 'name' does not directly align with the typical experiential properties expected for the ARG1 role of the predicate 'see', as 'name' suggests a label or identifier rather than an entity capable of perception or witnessing.","The argument 'name' has a poor semantic fit for the PropBank ARG1 role of the predicate 'see', as it does not embody the properties of an experiencer or perceiver."
see,pupil,ARG0,"The PropBank ARG0 role for the predicate 'see' should have the properties of being the seer or the perceiver, essentially the entity that is doing the seeing.","The argument 'pupil' can have properties of being an observer or a learner, potentially implying the entity that is capable of seeing or being instructed to see. In a different context, 'pupil' could also refer to the part of the eye, indicating the physical aspect involved in the act of seeing.","If 'pupil' is understood as an observer or learner, it fits well as PropBank ARG0 for 'see', indicating the entity doing the seeing. If 'pupil' refers to the part of the eye, the fit is less direct for ARG0, as it emphasizes the physical mechanism rather than the perceiver."
see,pupil,ARG1,The PropBank ARG1 role for the predicate 'see' typically refers to the experiencer or the entity that perceives or witnesses something. This role is usually filled by a noun phrase that denotes a person or an animate being capable of visual perception.,"The argument 'pupil' can refer to a person, especially a young person or child, under the supervision or care of a teacher or tutor, which fits the role of an experiencer in the context of 'see'. It can also refer to the part of the eye, but in the context of the predicate 'see', it is more likely to be interpreted as the former, indicating an animate being capable of visual perception.","The argument 'pupil' fits well into the PropBank ARG1 role for the predicate 'see' as it denotes an animate being, typically a person, capable of visual perception, thus serving as the experiencer of the action."
see,return,ARG0,"The PropBank ARG0 role for the predicate 'see' should have the properties of being the seer or the perceiver, typically a person or an animate entity capable of visual perception.","The argument 'return' does not inherently possess properties relevant to being directly perceived visually, as it typically refers to an action or event rather than an entity capable of being seen. However, it could be contextually related to a scenario or outcome that is being observed.","The argument 'return' does not fit the PropBank ARG0 role for the predicate 'see', as ARG0 should be the seer or perceiver, and 'return' does not describe an entity capable of perception."
see,return,ARG1,The PropBank ARG1 role for the predicate 'see' typically refers to the experiencer or the entity that perceives or notices something through sight.,The argument 'return' when related to the predicate 'see' can indicate an event or action that is being perceived. It suggests that the experiencer witnesses the act of returning.,"The argument 'return' does not directly fit the typical PropBank ARG1 role for the predicate 'see', as ARG1 usually refers to the experiencer rather than the event or action being perceived. However, if 'return' is part of a larger argument structure where it describes what is seen by the experiencer, it could indirectly be related to the ARG1 role through the experiencer's perception of the event."
see,viewer,ARG0,"The PropBank ARG0 role for the predicate 'see' should have the properties of being the seer or the perceiver, essentially the entity that is doing the seeing.","The argument 'viewer' has the properties of being an entity capable of perception, specifically visual perception, thus fitting the role of the seer or perceiver in the context of the predicate 'see'.","The argument 'viewer' fits the PropBank ARG0 role for the predicate 'see' very well, as it directly aligns with the expected properties of being the seer or perceiver."
see,viewer,ARG1,The PropBank ARG1 role for the predicate 'see' typically refers to the experiencer or the entity that perceives or notices something through sight.,"The argument 'viewer' has the relevant properties of being an experiencer or perceiver, capable of visual perception.","The argument 'viewer' fits well with the PropBank ARG1 role for the predicate 'see', as it embodies the properties of an experiencer or perceiver, which is exactly what ARG1 represents in this context."
tell,analyst,ARG0,The PropBank ARG0 role for the predicate 'tell' typically refers to the speaker or the person who is conveying the information or message.,"The argument 'analyst' has the properties of being capable of speech or communication, and being in a position to provide information, analysis, or insights, potentially making them a speaker in the context of the predicate 'tell'.","The argument 'analyst' fits well with the PropBank ARG0 role for the predicate 'tell', as it embodies the properties of a speaker or someone who conveys information, which is consistent with the expected role of ARG0 in this context."
tell,analyst,ARG2,The PropBank ARG2 role for the predicate 'tell' typically refers to the message or information being communicated.,"The argument 'analyst' does not directly fit the typical properties of ARG2 for 'tell', as it is more likely to be an entity receiving information (ARG1) rather than the message or information itself. However, if 'analyst' is part of a larger phrase describing the content of what is being told, it could potentially fit ARG2 in a specific context where the content of the message pertains to an analyst or an analysis.","The argument 'analyst' does not inherently fit the typical PropBank ARG2 role for 'tell', which is usually the message or information being communicated. 'Analyst' is more naturally an ARG0 (the teller) or ARG1 (the listener), unless in a specific context where the message is about an 'analyst'."
tell,chairman,ARG0,"The PropBank ARG0 role for the predicate 'tell' typically refers to the speaker or the teller, the entity that conveys the information or narrates the story.","The argument 'chairman' has the properties of being an animate entity, capable of speech or communication, and likely holds a position of authority or leadership, making it a plausible candidate for the role of speaker or teller in the context of the predicate 'tell'.","The argument 'chairman' fits well with the PropBank ARG0 role for the predicate 'tell', as it possesses the necessary properties of being an animate, communicative entity, often in a position to convey information or directives."
